segmentId,newSegmentId,frc,streetName,speedLimit,distance,averageSpeed,date,time,timeSet,dateRange,harmonicAverageSpeed,medianSpeed,standardDeviationSpeed,shape,travelTimeStandardDeviation,sampleSize,averageTravelTime,medianTravelTime,travelTimeRatio,speedPercentiles,hour,POI
-1.46E+13,-00004d59-3500-0400-0000-00000185706e,4,Jalan Sungai Chat,60,9.5,25.8,2024/8/8,9,2,1,11.7,25.4,13.9,"[{'latitude': 1.46142, 'longitude': 103.74385}, {'latitude': 1.46141, 'longitude': 103.74393}]",6.12,3744,2.93,1.35,1,"[4, 7, 11, 14, 16, 18, 20, 22, 24, 25, 27, 29, 31, 33, 35, 37, 40, 43, 49]",9,24
-1.46E+13,-00004d59-3500-0400-0000-000001857162,4,Jalan Sungai Chat,60,52.71,28.3,2024/8/8,8,2,1,12.4,30.6,15.8,"[{'latitude': 1.46151, 'longitude': 103.74307}, {'latitude': 1.46145, 'longitude': 103.74354}]",21.94,5104,15.28,6.2,1,"[3, 4, 7, 11, 16, 20, 23, 26, 28, 31, 32, 34, 36, 38, 40, 42, 44, 47, 52]",8,24
-1.46E+13,-00004d59-3500-0400-0000-000001858302,5,Jalan Stulang Laut,50,5.42,27.4,2024/8/9,18,2,1,12.1,25.1,19.4,"[{'latitude': 1.47342, 'longitude': 103.77866}, {'latitude': 1.47342, 'longitude': 103.77871}]",4.39,3449,1.61,0.78,1,"[4, 9, 13, 16, 18, 20, 21, 23, 24, 25, 26, 27, 29, 30, 32, 34, 37, 42, 54]",18,16
-1.46E+13,-00004d59-3500-0400-0000-00000185949b,4,Jalan Mahmoodiah,50,6.4,26.5,2024/8/9,20,2,1,15.7,26.7,11.2,"[{'latitude': 1.46138, 'longitude': 103.74413}, {'latitude': 1.46136, 'longitude': 103.74419}]",4.02,2406,1.47,0.86,1,"[6, 12, 16, 18, 20, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 34, 37, 39, 45]",20,24
-1.46E+13,-00004d59-3500-0400-0000-00000185949c,4,Jalan Mahmoodiah,50,5.47,26.9,2024/8/9,9,2,1,16.2,27.2,11.1,"[{'latitude': 1.46139, 'longitude': 103.74408}, {'latitude': 1.46138, 'longitude': 103.74413}]",2.93,1943,1.22,0.72,1,"[7, 13, 17, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 37, 39, 45]",9,24
-1.46E+13,-00004d59-3500-0400-0000-00000185949d,4,Jalan Mahmoodiah,50,10.06,22.7,2024/8/9,8,2,1,9.4,23.9,11.9,"[{'latitude': 1.46147, 'longitude': 103.74412}, {'latitude': 1.46138, 'longitude': 103.74413}]",8.22,483,3.84,1.52,1,"[3, 4, 8, 11, 16, 18, 20, 21, 23, 24, 25, 25, 26, 28, 30, 32, 34, 37, 41]",8,24
-1.46E+13,-00004d59-3500-0400-0000-00000185c178,1,Lebuhraya Tebrau,70,17.19,29.5,2024/8/11,11,2,1,12.7,29.2,15.5,"[{'latitude': 1.48078, 'longitude': 103.76457}, {'latitude': 1.48063, 'longitude': 103.76453}]",11.11,34533,4.88,2.12,1,"[3, 9, 13, 16, 19, 21, 23, 26, 27, 29, 31, 33, 35, 37, 39, 42, 45, 49, 56]",11,34
-1.46E+13,-00004d59-3500-0400-0000-00000185c306,5,Jalan Kuning,50,34.68,26.4,2024/8/10,17,2,1,18.1,26,12.2,"[{'latitude': 1.48317, 'longitude': 103.77534}, {'latitude': 1.48285, 'longitude': 103.77536}]",8.69,3176,6.89,4.8,1,"[7, 11, 13, 15, 17, 19, 21, 23, 24, 26, 28, 29, 31, 33, 35, 37, 39, 42, 46]",17,25
-1.46E+13,-00004d59-3500-0400-0000-00000185c307,5,Jalan Kuning,50,81.47,30.4,2024/8/10,14,2,1,22.3,30.9,12.1,"[{'latitude': 1.4839, 'longitude': 103.77528}, {'latitude': 1.48317, 'longitude': 103.77534}]",13.75,3251,13.17,9.49,1,"[9, 14, 18, 20, 23, 24, 26, 28, 29, 31, 32, 34, 35, 37, 39, 40, 43, 45, 50]",14,26
-1.46E+13,-00004d59-3500-0400-0000-00000185e107,4,Jalan Yahya Awal,30,13.57,28.3,2024/8/9,19,2,1,12,29.4,13.2,"[{'latitude': 1.46426, 'longitude': 103.75455}, {'latitude': 1.46435, 'longitude': 103.75447}]",12.26,4503,4.09,1.66,1,"[4, 9, 13, 16, 19, 22, 24, 26, 28, 29, 31, 33, 34, 36, 38, 40, 42, 45, 48]",19,31
-1.46E+13,-00004d59-3500-0400-0000-00000185e108,4,Jalan Yahya Awal,30,24.96,30.2,2024/8/9,14,2,1,14.5,31.5,12.8,"[{'latitude': 1.46408, 'longitude': 103.75469}, {'latitude': 1.46426, 'longitude': 103.75455}]",16.85,4325,6.22,2.85,1,"[6, 12, 15, 19, 23, 25, 27, 28, 30, 32, 33, 34, 36, 38, 39, 41, 43, 46, 49]",14,30
-1.46E+13,-00004d59-3500-0400-0000-00000185e7cd,5,Jalan Kuning,50,76.22,25.2,2024/8/10,13,2,1,21.4,25.9,6.9,"[{'latitude': 1.48052, 'longitude': 103.77524}, {'latitude': 1.48037, 'longitude': 103.77523}, {'latitude': 1.48024, 'longitude': 103.77522}, {'latitude': 1.48013, 'longitude': 103.7752}, {'latitude': 1.48006, 'longitude': 103.77519}, {'latitude': 1.47999, 'longitude': 103.77516}, {'latitude': 1.47993, 'longitude': 103.77512}, {'latitude': 1.47987, 'longitude': 103.77507}]",10.4,2163,12.84,10.59,1,"[11, 16, 20, 22, 23, 24, 24, 25, 25, 26, 26, 27, 28, 28, 29, 30, 31, 32, 35]",13,23
-1.46E+13,-00004d59-3500-0400-0000-00000185e7ce,5,Jalan Kuning,30,37.39,26.3,2024/8/10,12,2,1,21.4,27.6,7.9,"[{'latitude': 1.48086, 'longitude': 103.77525}, {'latitude': 1.48073, 'longitude': 103.77525}, {'latitude': 1.48065, 'longitude': 103.77525}, {'latitude': 1.48052, 'longitude': 103.77524}]",5.27,2148,6.3,4.88,1,"[9, 14, 19, 22, 24, 25, 26, 26, 27, 28, 28, 29, 29, 30, 31, 32, 33, 34, 36]",12,23
-1.46E+13,-00004d59-3500-0400-0000-00000185eeca,5,Jalan Abdul Rahman Andak,30,14.16,35.2,2024/8/9,7:00:00,2,1,19.6,39.2,13.6,"[{'latitude': 1.47391, 'longitude': 103.75179}, {'latitude': 1.47402, 'longitude': 103.75173}]",5.53,197,2.6,1.3,1,"[6, 13, 18, 26, 29, 31, 33, 35, 36, 39, 40, 42, 43, 44, 45, 46, 48, 50, 52]",7,37
-1.46E+13,-00004d59-3500-0400-0000-00000185ef0c,1,Jalan Tun Abdul Razak,50,186.25,74.6,2024/8/10,9,2,1,67.6,76.8,16.7,"[{'latitude': 1.47201, 'longitude': 103.75612}, {'latitude': 1.4718, 'longitude': 103.75623}, {'latitude': 1.47162, 'longitude': 103.75634}, {'latitude': 1.47067, 'longitude': 103.75687}, {'latitude': 1.47055, 'longitude': 103.75694}]",6.57,9393,9.92,8.73,1,"[43, 54, 59, 63, 66, 69, 71, 73, 75, 77, 78, 80, 82, 83, 85, 87, 90, 93, 98]",9,37
-1.46E+13,-00004d59-3500-0400-0000-00000185efd4,4,Jalan Yahya Awal,30,36.8,35.1,2024/8/9,15,2,1,24.7,35.5,11.9,"[{'latitude': 1.4653, 'longitude': 103.7536}, {'latitude': 1.46543, 'longitude': 103.75349}, {'latitude': 1.46556, 'longitude': 103.75339}]",10.07,4612,5.36,3.73,1,"[13, 20, 24, 26, 29, 30, 32, 33, 34, 36, 37, 38, 39, 41, 43, 45, 47, 49, 54]",15,33
-1.46E+13,-00004d59-3500-0400-0000-00000185efd8,4,Jalan Kolam Air,50,135.97,44.7,2024/8/8,8,2,1,41.9,44.3,10.5,"[{'latitude': 1.47744, 'longitude': 103.73671}, {'latitude': 1.47719, 'longitude': 103.73675}, {'latitude': 1.47687, 'longitude': 103.7368}, {'latitude': 1.47667, 'longitude': 103.73683}, {'latitude': 1.47647, 'longitude': 103.73688}, {'latitude': 1.47624, 'longitude': 103.73697}]",3.8,11181,11.68,11.05,1,"[28, 32, 35, 37, 38, 40, 41, 42, 43, 44, 45, 47, 48, 49, 51, 53, 55, 58, 63]",8,18
-1.46E+13,-00004d59-3500-0400-0000-00000185efd9,4,Jalan Yahya Awal,30,14.82,33.6,2024/8/9,16,2,1,24.9,34.2,11,"[{'latitude': 1.46591, 'longitude': 103.75309}, {'latitude': 1.46601, 'longitude': 103.753}]",3.59,5179,2.14,1.56,1,"[14, 20, 23, 26, 27, 29, 30, 32, 33, 34, 36, 37, 38, 39, 41, 42, 44, 47, 50]",16,33
-1.46E+13,-00004d59-3500-0400-0000-00000185efda,4,Jalan Yahya Awal,30,41.42,31.8,2024/8/9,20,2,1,22.1,32.9,12.2,"[{'latitude': 1.46563, 'longitude': 103.75333}, {'latitude': 1.46591, 'longitude': 103.75309}]",10.69,5095,6.75,4.53,1,"[10, 15, 19, 21, 24, 26, 28, 30, 31, 33, 35, 36, 38, 39, 40, 42, 44, 46, 50]",20,33
-1.46E+13,-00004d59-3500-0400-0000-00000185f7a0,4,Jalan Yahya Awal,30,73.62,29.2,2024/8/10,10,2,1,19.4,30.3,11.1,"[{'latitude': 1.46359, 'longitude': 103.75513}, {'latitude': 1.46363, 'longitude': 103.75509}, {'latitude': 1.4638, 'longitude': 103.75495}, {'latitude': 1.46387, 'longitude': 103.75488}, {'latitude': 1.46395, 'longitude': 103.75481}, {'latitude': 1.46408, 'longitude': 103.75469}]",21.07,4362,13.64,8.75,1,"[7, 13, 17, 20, 24, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 38, 40, 42, 46]",10,29
-1.46E+13,-00004d59-3500-0400-0000-00000185f869,5,Jalan Ibrahim Sultan,50,78.76,31.9,2024/8/10,19,2,1,22.4,32.3,13.8,"[{'latitude': 1.46776, 'longitude': 103.77962}, {'latitude': 1.46731, 'longitude': 103.77907}]",12.67,7773,12.64,8.78,1,"[9, 12, 16, 20, 23, 25, 27, 29, 31, 32, 34, 35, 37, 39, 41, 43, 46, 49, 54]",19,15
-1.46E+13,-00004d59-3500-0400-0000-00000185f86f,5,Jalan Ibrahim Sultan,50,71.45,33.8,2024/8/10,20,2,1,24.1,34.2,13.5,"[{'latitude': 1.46819, 'longitude': 103.7801}, {'latitude': 1.46776, 'longitude': 103.77962}]",12.26,7815,10.68,7.52,1,"[9, 15, 20, 23, 26, 28, 30, 31, 33, 34, 36, 37, 39, 41, 43, 45, 47, 51, 55]",20,14
-1.46E+13,-00004d59-3500-0400-0000-00000185f870,5,Jalan Ibrahim Sultan,50,26.88,34.5,2024/8/10,18,2,1,24,34.5,13.4,"[{'latitude': 1.46835, 'longitude': 103.78028}, {'latitude': 1.46819, 'longitude': 103.7801}]",6.44,7915,4.04,2.8,1,"[10, 17, 22, 25, 27, 29, 30, 32, 33, 35, 36, 38, 39, 41, 43, 45, 48, 51, 56]",18,14
-1.46E+13,-00004d59-3500-0400-0000-00000185f879,5,Jalan Ibrahim Sultan,50,11.71,31.5,2024/8/10,12,2,1,24,30.7,11.6,"[{'latitude': 1.46881, 'longitude': 103.78082}, {'latitude': 1.46888, 'longitude': 103.7809}]",3.1,7654,1.76,1.37,1,"[13, 18, 20, 22, 24, 25, 27, 28, 29, 31, 32, 34, 36, 37, 39, 41, 44, 46, 51]",12,12
-1.46E+13,-00004d59-3500-0400-0000-00000185f88f,4,Jalan Yayha Awal,50,26.39,41.4,2024/8/8,10,2,1,35.6,42,11.9,"[{'latitude': 1.46985, 'longitude': 103.75068}, {'latitude': 1.46989, 'longitude': 103.75065}, {'latitude': 1.47005, 'longitude': 103.75056}]",2.04,5303,2.67,2.26,1,"[20, 27, 30, 32, 34, 36, 38, 40, 41, 42, 43, 44, 46, 47, 49, 50, 52, 55, 60]",10,32
-1.46E+13,-00004d59-3500-0400-0000-00000185f8a7,5,Jalan Ibrahim Sultan,50,21.97,31.1,2024/8/10,10,2,1,23,30.4,12,"[{'latitude': 1.46868, 'longitude': 103.78067}, {'latitude': 1.46881, 'longitude': 103.78082}]",4.57,7615,3.43,2.6,1,"[12, 16, 19, 21, 23, 25, 26, 28, 29, 30, 32, 34, 35, 37, 39, 41, 44, 47, 52]",10,12
-1.46E+13,-00004d59-3500-0400-0000-00000185f8a8,5,Jalan Ibrahim Sultan,50,11.69,30.8,2024/8/10,11,2,1,20.6,30.6,12.5,"[{'latitude': 1.46861, 'longitude': 103.78059}, {'latitude': 1.46868, 'longitude': 103.78067}]",4.69,7627,2.04,1.38,1,"[10, 15, 18, 20, 23, 24, 26, 27, 29, 31, 32, 34, 36, 37, 39, 41, 44, 47, 52]",11,13
-1.46E+13,-00004d59-3500-0400-0000-00000185f8ae,5,Jalan Abdul Rahman Andak,30,38.05,35,2024/8/9,10:00:00,2,1,21.9,37.5,12.4,"[{'latitude': 1.47362, 'longitude': 103.75197}, {'latitude': 1.47381, 'longitude': 103.75186}, {'latitude': 1.47391, 'longitude': 103.75179}]",10.31,182,6.25,3.65,1,"[9, 18, 22, 26, 28, 31, 33, 34, 36, 38, 39, 41, 41, 42, 44, 45, 46, 48, 51]",10,38
-1.46E+13,-00004d59-3500-0400-0000-00000185f8af,5,Jalan Abdul Rahman Andak,30,11.71,34.1,2024/8/9,9:00:00,2,1,15.9,37,12.6,"[{'latitude': 1.47353, 'longitude': 103.75202}, {'latitude': 1.47362, 'longitude': 103.75197}]",8.66,172,2.66,1.14,1,"[7, 15, 21, 25, 27, 30, 33, 34, 36, 37, 39, 40, 40, 42, 42, 44, 45, 47, 50]",9,37
-1.46E+13,-00004d59-3500-0400-0000-00000185f8c5,3,Jalan Stulang Darat,50,9.63,34,2024/8/9,8,2,1,15.5,36,14.3,"[{'latitude': 1.46841, 'longitude': 103.76979}, {'latitude': 1.46833, 'longitude': 103.76974}]",6.57,48095,2.24,0.96,1,"[7, 14, 19, 22, 26, 28, 31, 33, 34, 36, 38, 39, 40, 42, 43, 45, 47, 49, 54]",8,28
-1.46E+13,-00004d59-3500-0400-0000-00000185f8c6,3,Jalan Stulang Darat,50,4.22,35,2024/8/9,19,2,1,17,36.7,13.8,"[{'latitude': 1.46844, 'longitude': 103.76981}, {'latitude': 1.46841, 'longitude': 103.76979}]",3.32,46409,0.9,0.41,1,"[9, 16, 20, 24, 27, 29, 32, 34, 35, 37, 38, 39, 41, 42, 43, 45, 47, 50, 55]",19,28
-1.46E+13,-00004d59-3500-0400-0000-00000185f8c9,3,Jalan Stulang Darat,50,18.86,34.9,2024/8/9,20,2,1,19.1,36.5,14.2,"[{'latitude': 1.46858, 'longitude': 103.77003}, {'latitude': 1.46855, 'longitude': 103.76998}, {'latitude': 1.46853, 'longitude': 103.76993}, {'latitude': 1.4685, 'longitude': 103.76989}]",7.47,46311,3.55,1.86,1,"[7, 15, 20, 24, 27, 30, 32, 34, 35, 37, 38, 39, 40, 42, 43, 45, 47, 50, 56]",20,28
-1.46E+13,-00004d59-3500-0400-0000-00000185f8ca,3,Jalan Stulang Darat,50,8.34,35.2,2024/8/10,20,2,1,19.5,35.9,14,"[{'latitude': 1.46862, 'longitude': 103.7701}, {'latitude': 1.46858, 'longitude': 103.77003}]",4.28,46901,1.54,0.84,1,"[10, 16, 21, 25, 27, 30, 31, 33, 35, 36, 37, 39, 40, 42, 43, 45, 48, 51, 57]",20,28
-1.46E+13,-00004d59-3500-0400-0000-00000185f8d4,4,Jalan Ulu Air Molek,50,34.24,31.8,2024/8/9,9,2,1,26.6,31,10.8,"[{'latitude': 1.47867, 'longitude': 103.74918}, {'latitude': 1.47845, 'longitude': 103.7494}]",3.82,2074,4.63,3.98,1,"[15, 19, 22, 24, 25, 26, 28, 29, 30, 31, 32, 34, 35, 36, 38, 40, 42, 46, 51]",9,34
-1.46E+13,-00004d59-3500-0400-0000-00000185f8d7,4,Jalan Ulu Air Molek,50,8.5,36.1,2024/8/10,12,2,1,25.9,36.3,11.4,"[{'latitude': 1.47948, 'longitude': 103.7481}, {'latitude': 1.47951, 'longitude': 103.74805}, {'latitude': 1.47953, 'longitude': 103.74804}]",3.01,2319,1.18,0.84,1,"[16, 23, 26, 28, 30, 32, 33, 34, 35, 36, 38, 39, 40, 41, 43, 44, 47, 50, 54]",12,33
-1.46E+13,-00004d59-3500-0400-0000-00000185f8d8,4,Jalan Ulu Air Molek,50,14.99,38.8,2024/8/10,10,2,1,31.2,39.3,11,"[{'latitude': 1.47939, 'longitude': 103.7482}, {'latitude': 1.47943, 'longitude': 103.74816}, {'latitude': 1.47945, 'longitude': 103.74813}, {'latitude': 1.47948, 'longitude': 103.7481}]",3.19,2310,1.73,1.37,1,"[19, 26, 29, 31, 33, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 47, 49, 52, 55]",10,33
-1.46E+13,-00004d59-3500-0400-0000-00000185f8e5,5,Jalan Abdul Samad,50,104.59,38.1,2024/8/9,23:00:00,2,1,32.5,38.7,9.2,"[{'latitude': 1.47774, 'longitude': 103.74204}, {'latitude': 1.47761, 'longitude': 103.74206}, {'latitude': 1.47734, 'longitude': 103.74209}, {'latitude': 1.47716, 'longitude': 103.74211}, {'latitude': 1.47702, 'longitude': 103.74213}, {'latitude': 1.47692, 'longitude': 103.74212}, {'latitude': 1.4768, 'longitude': 103.7421}]",13.04,1932,11.58,9.73,1,"[21, 28, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 41, 42, 43, 45, 46, 48, 52]",23,23
-1.46E+13,-00004d59-3500-0400-0000-00000185f8e6,5,Jalan Abdul Samad,30,14.8,43.1,2024/8/9,11:00:00,2,1,37,44,10.6,"[{'latitude': 1.47787, 'longitude': 103.74202}, {'latitude': 1.47774, 'longitude': 103.74204}]",1.48,1990,1.44,1.21,1,"[23, 31, 34, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 55, 58]",11,21
-1.46E+13,-00004d59-3500-0400-0000-00000185f8eb,5,Jalan Abdul Samad,50,231.6,35.4,2024/8/9,12:00:00,2,1,33.2,34.6,7.7,"[{'latitude': 1.47512, 'longitude': 103.74201}, {'latitude': 1.475, 'longitude': 103.74209}, {'latitude': 1.47491, 'longitude': 103.74216}, {'latitude': 1.47483, 'longitude': 103.74224}, {'latitude': 1.47476, 'longitude': 103.74232}, {'latitude': 1.47469, 'longitude': 103.74241}, {'latitude': 1.47463, 'longitude': 103.74251}, {'latitude': 1.4746, 'longitude': 103.74257}, {'latitude': 1.47457, 'longitude': 103.74264}, {'latitude': 1.47455, 'longitude': 103.74268}, {'latitude': 1.47455, 'longitude': 103.74274}, {'latitude': 1.47455, 'longitude': 103.74278}, {'latitude': 1.47456, 'longitude': 103.74285}, {'latitude': 1.47458, 'longitude': 103.74289}, {'latitude': 1.4746, 'longitude': 103.74298}, {'latitude': 1.47461, 'longitude': 103.74301}, {'latitude': 1.47461, 'longitude': 103.74303}, {'latitude': 1.4746, 'longitude': 103.74307}, {'latitude': 1.47458, 'longitude': 103.74311}, {'latitude': 1.47455, 'longitude': 103.74314}, {'latitude': 1.47452, 'longitude': 103.74316}, {'latitude': 1.47447, 'longitude': 103.7432}, {'latitude': 1.4744, 'longitude': 103.74323}, {'latitude': 1.47434, 'longitude': 103.74325}, {'latitude': 1.47428, 'longitude': 103.74325}, {'latitude': 1.47387, 'longitude': 103.74324}]",10.3,1012,25.11,24.1,1,"[25, 28, 29, 30, 31, 32, 32, 33, 34, 35, 35, 36, 37, 38, 39, 41, 42, 45, 50]",12,26
-1.46E+13,-00004d59-3500-0400-0000-00000185f8ec,5,Jalan Abdul Samad,50,25.79,37.7,2024/8/9,13:00:00,2,1,30.1,35.7,12.9,"[{'latitude': 1.47531, 'longitude': 103.74188}, {'latitude': 1.47522, 'longitude': 103.74195}, {'latitude': 1.47515, 'longitude': 103.74199}, {'latitude': 1.47512, 'longitude': 103.74201}]",5.66,1057,3.08,2.6,1,"[19, 24, 26, 28, 29, 31, 32, 33, 35, 36, 37, 38, 41, 43, 45, 48, 51, 55, 63]",13,24
-1.46E+13,-00004d59-3500-0400-0000-00000185f902,5,Jalan Abdul Samad,50,40.06,28,2024/8/9,9:00:00,2,1,23.2,27.5,9,"[{'latitude': 1.47071, 'longitude': 103.74099}, {'latitude': 1.47065, 'longitude': 103.74097}, {'latitude': 1.47058, 'longitude': 103.74095}, {'latitude': 1.47053, 'longitude': 103.74094}, {'latitude': 1.47046, 'longitude': 103.74093}, {'latitude': 1.4704, 'longitude': 103.74093}, {'latitude': 1.47036, 'longitude': 103.74092}]",6.43,814,6.22,5.24,1,"[14, 17, 20, 21, 22, 24, 25, 25, 27, 28, 29, 30, 31, 32, 34, 35, 37, 39, 42]",9,22
-1.46E+13,-00004d59-3500-0400-0000-00000185f911,5,Jalan Abdul Samad,50,55.87,30.3,2024/8/9,7:00:00,2,1,27.7,30.3,6.3,"[{'latitude': 1.4694, 'longitude': 103.74169}, {'latitude': 1.46935, 'longitude': 103.7417}, {'latitude': 1.46929, 'longitude': 103.7417}, {'latitude': 1.46923, 'longitude': 103.74169}, {'latitude': 1.46918, 'longitude': 103.74168}, {'latitude': 1.46909, 'longitude': 103.74166}, {'latitude': 1.46907, 'longitude': 103.74165}, {'latitude': 1.46905, 'longitude': 103.74165}, {'latitude': 1.46902, 'longitude': 103.74164}, {'latitude': 1.46891, 'longitude': 103.7416}]",4.37,902,7.25,6.64,1,"[20, 23, 25, 26, 27, 28, 29, 29, 30, 30, 31, 32, 32, 33, 34, 35, 36, 37, 40]",7,24
-1.46E+13,-00004d59-3500-0400-0000-00000185f912,5,Jalan Abdul Samad,50,44.42,28.7,2024/8/9,18:00:00,2,1,25.9,28.8,6.2,"[{'latitude': 1.46974, 'longitude': 103.74149}, {'latitude': 1.46965, 'longitude': 103.74156}, {'latitude': 1.46958, 'longitude': 103.74161}, {'latitude': 1.4695, 'longitude': 103.74165}, {'latitude': 1.46944, 'longitude': 103.74168}, {'latitude': 1.4694, 'longitude': 103.74169}]",5.45,867,6.17,5.55,1,"[18, 22, 23, 25, 26, 26, 27, 28, 28, 29, 29, 30, 31, 31, 32, 33, 34, 36, 38]",18,24
-1.46E+13,-00004d59-3500-0400-0000-00000185f91c,5,Jalan Abdul Samad,50,22.86,27.6,2024/8/9,19:00:00,2,1,22.6,27,7.6,"[{'latitude': 1.46875, 'longitude': 103.74158}, {'latitude': 1.4687, 'longitude': 103.74158}, {'latitude': 1.46865, 'longitude': 103.74159}, {'latitude': 1.46863, 'longitude': 103.74159}, {'latitude': 1.4686, 'longitude': 103.7416}, {'latitude': 1.46855, 'longitude': 103.74162}]",5.42,905,3.65,3.05,1,"[18, 20, 21, 22, 23, 24, 25, 25, 26, 27, 28, 29, 29, 30, 31, 33, 35, 37, 41]",19,24
-1.46E+13,-00004d59-3500-0400-0000-00000185f91d,5,Jalan Abdul Samad,50,18.27,27.1,2024/8/9,8:00:00,2,1,21.8,26.6,7.6,"[{'latitude': 1.46891, 'longitude': 103.7416}, {'latitude': 1.46885, 'longitude': 103.74159}, {'latitude': 1.4688, 'longitude': 103.74159}, {'latitude': 1.46875, 'longitude': 103.74158}]",5.63,907,3.02,2.47,1,"[16, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 29, 30, 31, 33, 34, 36, 40]",8,24
-1.46E+13,-00004d59-3500-0400-0000-00000185f921,5,Jalan Abdul Samad,50,57.16,29.7,2024/8/9,10:00:00,2,1,26.9,29.4,6.7,"[{'latitude': 1.46842, 'longitude': 103.7417}, {'latitude': 1.4684, 'longitude': 103.74172}, {'latitude': 1.46837, 'longitude': 103.74177}, {'latitude': 1.46835, 'longitude': 103.7418}, {'latitude': 1.46834, 'longitude': 103.74182}, {'latitude': 1.46831, 'longitude': 103.74188}, {'latitude': 1.46828, 'longitude': 103.74197}, {'latitude': 1.46825, 'longitude': 103.74205}, {'latitude': 1.46821, 'longitude': 103.74217}]",6.2,925,7.66,7,1,"[20, 23, 24, 25, 26, 27, 28, 28, 29, 29, 30, 31, 32, 32, 33, 34, 36, 37, 42]",10,25
-1.46E+13,-00004d59-3500-0400-0000-00000185f92e,5,Jalan Abdul Samad,50,40.01,37.3,2024/8/9,14:00:00,2,1,32.9,38.2,7.6,"[{'latitude': 1.46821, 'longitude': 103.74217}, {'latitude': 1.46813, 'longitude': 103.7424}, {'latitude': 1.46809, 'longitude': 103.74251}]",6.21,946,4.38,3.77,1,"[23, 28, 31, 33, 34, 35, 36, 37, 38, 38, 39, 40, 40, 41, 42, 43, 44, 46, 48]",14,25
-1.46E+13,-00004d59-3500-0400-0000-00000185f935,5,Jalan Abdul Samad,50,14.31,40,2024/8/9,15:00:00,2,1,34.3,41.2,10.9,"[{'latitude': 1.46775, 'longitude': 103.74296}, {'latitude': 1.46769, 'longitude': 103.74301}, {'latitude': 1.46765, 'longitude': 103.74303}]",1.12,930,1.5,1.25,1,"[18, 25, 30, 33, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 47, 48, 50, 53, 56]",15,25
-1.46E+13,-00004d59-3500-0400-0000-00000185f936,5,Jalan Abdul Samad,50,63.9,36.9,2024/8/9,16:00:00,2,1,32.8,38.1,9.6,"[{'latitude': 1.46809, 'longitude': 103.74251}, {'latitude': 1.46804, 'longitude': 103.74262}, {'latitude': 1.468, 'longitude': 103.74269}, {'latitude': 1.46795, 'longitude': 103.74277}, {'latitude': 1.46792, 'longitude': 103.74282}, {'latitude': 1.46787, 'longitude': 103.74286}, {'latitude': 1.46783, 'longitude': 103.7429}, {'latitude': 1.46778, 'longitude': 103.74294}, {'latitude': 1.46775, 'longitude': 103.74296}]",4.2,961,7.01,6.04,1,"[19, 25, 27, 29, 31, 32, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 47, 48, 51]",16,25
-1.46E+13,-00004d59-3500-0400-0000-00000185f93a,5,Jalan Abdul Samad,50,33.65,38.7,2024/8/9,17:00:00,2,1,27.7,39.9,12.9,"[{'latitude': 1.46743, 'longitude': 103.74316}, {'latitude': 1.46738, 'longitude': 103.74319}, {'latitude': 1.46728, 'longitude': 103.74323}, {'latitude': 1.4672, 'longitude': 103.74326}, {'latitude': 1.46715, 'longitude': 103.74328}]",6.38,974,4.37,3.04,1,"[11, 21, 27, 31, 33, 35, 36, 37, 39, 40, 41, 42, 44, 45, 47, 48, 51, 54, 58]",17,25
-1.46E+13,-00004d59-3500-0400-0000-00000185f93b,5,Jalan Abdul Samad,50,27.47,40,2024/8/9,20:00:00,2,1,33.7,41.1,11.4,"[{'latitude': 1.46765, 'longitude': 103.74303}, {'latitude': 1.46753, 'longitude': 103.74311}, {'latitude': 1.46743, 'longitude': 103.74316}]",2.29,956,2.94,2.41,1,"[18, 25, 29, 32, 34, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 51, 54, 57]",20,25
-1.46E+13,-00004d59-3500-0400-0000-00000185f941,5,Jalan Abdul Samad,50,30.87,37,2024/8/9,21:00:00,2,1,25.9,37.8,11.9,"[{'latitude': 1.46665, 'longitude': 103.74336}, {'latitude': 1.46648, 'longitude': 103.74338}, {'latitude': 1.46637, 'longitude': 103.74338}]",12.25,1100,4.3,2.94,1,"[13, 22, 26, 29, 31, 33, 34, 36, 37, 38, 39, 40, 42, 43, 45, 46, 48, 51, 54]",21,25
-1.46E+13,-00004d59-3500-0400-0000-00000185f942,5,Jalan Abdul Samad,50,14.86,36.7,2024/8/9,22:00:00,2,1,20.5,37.9,12.6,"[{'latitude': 1.46678, 'longitude': 103.74334}, {'latitude': 1.46672, 'longitude': 103.74336}, {'latitude': 1.46665, 'longitude': 103.74336}]",9.68,1107,2.61,1.41,1,"[10, 21, 25, 28, 30, 33, 34, 36, 37, 38, 39, 41, 42, 44, 45, 46, 48, 51, 54]",22,25
